Symbol,Company Name,Industry,Current Price,Bound,Result Date,Days to Result,Trade Type,Sell @,Sell Premium,Max Profit (₹),Max Profit (%),POP (%),Margin,Upcoming Events,Past Events,News
ADANIENT,Adani Enterprises Ltd.,Metals & Mining,2695.1,1869,2026-04-30,-21.0,PE,2340.0,2.15,664,0.56,98.44,118032.875,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,6950.0,5.3,662,0.68,96.99,96794.875,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,113.0,0.08,660,0.73,97.54,90684.0,No upcoming events found.,No upcoming events found.,No news found.
ADANIENT,Adani Enterprises Ltd.,Metals & Mining,2695.1,1869,2026-04-30,-21.0,PE,2360.0,2.14,660,0.55,97.2,120174.325,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,460.0,0.46,659,0.89,96.98,73648.63125,No upcoming events found.,No upcoming events found.,No news found.
BANKBARODA,Bank of Baroda,Financial Services,260.6,267,2026-05-08,-13.0,CE,295.0,0.23,658,0.84,98.0,78480.925,No upcoming events found.,No upcoming events found.,No news found.
BANKBARODA,Bank of Baroda,Financial Services,260.6,247,2026-05-08,-13.0,PE,225.0,0.23,658,0.85,97.87,77106.425,No upcoming events found.,No upcoming events found.,No news found.
SOLARINDS,Solar Industries India Ltd.,Chemicals,18070.0,13394,2026-05-15,-6.0,PE,15250.0,13.15,657,0.66,97.62,99841.0,No upcoming events found.,No upcoming events found.,No news found.
VEDL,Vedanta Ltd.,Metals & Mining,337.9,730,2026-04-29,-22.0,CE,380.0,0.56,646,1.26,95.83,51161.4125,No upcoming events found.,No upcoming events found.,No news found.
SOLARINDS,Solar Industries India Ltd.,Chemicals,18070.0,13394,2026-05-15,-6.0,PE,15500.0,12.9,645,0.61,97.2,104981.0,No upcoming events found.,No upcoming events found.,No news found.
TECHM,Tech Mahindra Ltd.,Information Technology,1468.3,1460,2026-04-22,-29.0,PE,1160.0,1.07,645,1.14,99.48,56483.1,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,287,2026-05-19,-2.0,CE,330.0,0.32,641,1.12,97.85,57365.35625,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,142.0,0.1,641,0.67,97.99,95750.9375,No upcoming events found.,No upcoming events found.,No news found.
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1498.2,1426,2026-04-30,-21.0,CE,1660.0,1.02,640,0.53,97.72,120942.875,No upcoming events found.,No upcoming events found.,No news found.
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,Healthcare,8013.0,7320,2026-05-20,-1.0,PE,7100.0,5.12,640,0.68,97.38,94401.75,No upcoming events found.,No upcoming events found.,No news found.
ADANIENT,Adani Enterprises Ltd.,Metals & Mining,2695.1,1869,2026-04-30,-21.0,PE,2240.0,2.06,637,0.59,97.37,107255.525,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,2700.0,3.19,637,0.78,96.7,81257.6,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,217,2026-04-28,-23.0,PE,217.5,0.26,636,0.79,95.8,80831.19875,No upcoming events found.,No upcoming events found.,No news found.
MUTHOOTFIN,Muthoot Finance Ltd.,Financial Services,3245.0,3255,2026-05-14,-7.0,CE,3750.0,2.31,635,0.55,98.23,114992.9,No upcoming events found.,No upcoming events found.,No news found.
ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,Services,1763.9,1395,2026-04-30,-21.0,CE,1980.0,1.34,635,0.65,97.82,98276.8,No upcoming events found.,No upcoming events found.,No news found.
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,Healthcare,8013.0,7320,2026-05-20,-1.0,PE,7050.0,5.0,625,0.68,97.64,91873.0,No upcoming events found.,No upcoming events found.,No news found.
BANKBARODA,Bank of Baroda,Financial Services,260.6,267,2026-05-08,-13.0,CE,290.0,0.21,621,0.74,97.72,83540.925,No upcoming events found.,No upcoming events found.,No news found.
BANKBARODA,Bank of Baroda,Financial Services,260.6,247,2026-05-08,-13.0,PE,230.0,0.21,621,0.76,97.05,81902.925,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,930.0,0.69,618,0.65,97.95,95833.35,No upcoming events found.,No upcoming events found.,No news found.
CGPOWER,CG Power and Industrial Solutions Ltd.,Capital Goods,828.9,712,2026-05-06,-15.0,CE,920.0,0.72,616,0.72,97.18,85943.15,No upcoming events found.,No upcoming events found.,No news found.
ADANIENT,Adani Enterprises Ltd.,Metals & Mining,2695.1,1869,2026-04-30,-21.0,PE,2220.0,1.99,614,0.58,97.41,105129.425,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,247,2026-04-28,-23.0,CE,275.0,0.25,612,0.74,97.14,83135.19875,No upcoming events found.,No upcoming events found.,No news found.
ADANIGREEN,Adani Green Energy Ltd.,Power,1360.5,910,2026-04-24,-27.0,PE,900.0,1.01,607,0.65,99.32,93290.7,No upcoming events found.,No upcoming events found.,No news found.
SOLARINDS,Solar Industries India Ltd.,Chemicals,18070.0,13394,2026-05-15,-6.0,PE,14750.0,12.0,600,0.66,98.65,91087.5,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,151.0,0.12,597,0.88,97.23,67640.625,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,733,2026-04-24,-27.0,CE,960.0,1.33,596,0.86,95.58,69640.65,No upcoming events found.,No upcoming events found.,No news found.
GRASIM,Grasim Industries Ltd.,Construction Materials,2883.1,2628,2026-05-20,-1.0,CE,3200.0,2.39,596,0.78,97.67,76493.0,No upcoming events found.,No upcoming events found.,No news found.
TECHM,Tech Mahindra Ltd.,Information Technology,1468.3,1460,2026-04-22,-29.0,PE,1320.0,0.99,592,0.65,96.98,90665.1,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3462,2026-05-13,-8.0,PE,2900.0,3.39,592,1.03,97.63,57537.825,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,2720.0,2.95,590,0.74,97.0,79289.6,No upcoming events found.,No upcoming events found.,No news found.
GRASIM,Grasim Industries Ltd.,Construction Materials,2883.1,2628,2026-05-20,-1.0,CE,3360.0,2.35,587,0.95,99.3,61768.5,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,114.0,0.07,580,0.66,98.15,87884.0,No upcoming events found.,No upcoming events found.,No news found.
MUTHOOTFIN,Muthoot Finance Ltd.,Financial Services,3245.0,3255,2026-05-14,-7.0,CE,3850.0,2.1,577,0.55,98.86,105268.9,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,143.0,0.09,573,0.61,98.29,93455.9375,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,870.0,0.64,573,0.75,99.29,76555.35,No upcoming events found.,No upcoming events found.,No news found.
HYUNDAI,Hyundai Motor India Ltd.,Automobile and Auto Components,1779.1,1723,2026-05-08,-13.0,CE,2060.0,2.08,570,1.34,98.14,42609.1375,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3482,2026-05-13,-8.0,CE,3680.0,3.25,568,0.99,96.85,57503.325,No upcoming events found.,No upcoming events found.,No news found.
ADANIENSOL,Adani Energy Solutions Ltd.,Power,1321.6,979,2026-04-23,-28.0,PE,1100.0,0.84,565,0.18,98.52,310012.8125,No upcoming events found.,No upcoming events found.,No news found.
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,96.2,104,2026-05-14,-7.0,CE,107.0,0.13,563,0.97,96.39,58066.475,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,247,2026-04-28,-23.0,CE,277.5,0.23,563,0.7,97.46,80855.69875,No upcoming events found.,No upcoming events found.,No news found.
DLF,DLF Ltd.,Realty,573.75,522,2026-05-13,-8.0,PE,515.0,0.68,556,0.44,95.33,126249.425,No upcoming events found.,No upcoming events found.,No news found.
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1498.2,1426,2026-04-30,-21.0,CE,1680.0,0.89,554,0.48,98.26,116461.625,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,177.5,0.12,553,0.6,97.56,92498.93,No upcoming events found.,No upcoming events found.,No news found.
PFC,Power Finance Corporation Ltd.,Financial Services,422.8,399,2026-05-13,-8.0,PE,380.0,0.43,552,0.8,96.4,68725.8,No upcoming events found.,No upcoming events found.,No news found.
PFC,Power Finance Corporation Ltd.,Financial Services,422.8,420,2026-05-13,-8.0,CE,475.0,0.43,552,0.76,97.69,72924.8,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,940.0,0.61,551,0.56,97.24,99199.35,No upcoming events found.,No upcoming events found.,No news found.
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,153.1,154,2026-05-21,0.0,CE,172.0,0.18,551,1.01,96.6,54319.229999999996,No upcoming events found.,No upcoming events found.,No news found.
JIOFIN,Jio Financial Services Ltd.,Financial Services,230.31,245,2026-04-17,-34.0,CE,265.0,0.23,546,0.39,97.55,140968.97999999998,No upcoming events found.,No upcoming events found.,No news found.
SHRIRAMFIN,Shriram Finance Ltd.,Financial Services,920.0,948,2026-04-24,-27.0,CE,1040.0,0.66,546,0.54,97.68,101580.48125,No upcoming events found.,No upcoming events found.,No news found.
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1498.2,1426,2026-04-30,-21.0,CE,1700.0,0.88,546,0.49,98.4,112162.375,No upcoming events found.,No upcoming events found.,No news found.
ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,Services,1763.9,1395,2026-04-30,-21.0,CE,2000.0,1.15,546,0.58,98.16,94885.05,No upcoming events found.,No upcoming events found.,No news found.
MUTHOOTFIN,Muthoot Finance Ltd.,Financial Services,3245.0,3255,2026-05-14,-7.0,CE,3800.0,1.96,539,0.49,98.56,110120.4,No upcoming events found.,No upcoming events found.,No news found.
AMBUJACEM,Ambuja Cements Ltd.,Construction Materials,427.2,428,2026-05-04,-17.0,CE,470.0,0.51,538,0.44,96.28,122056.725,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7000.0,4.3,537,0.57,97.49,94553.625,No upcoming events found.,No upcoming events found.,No news found.
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,1008.9,1037,2026-05-12,-9.0,CE,1140.0,1.07,537,1.11,98.82,48510.0,No upcoming events found.,No upcoming events found.,No news found.
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,644.25,607,2026-05-11,-10.0,CE,740.0,0.54,537,0.85,99.26,63266.25,No upcoming events found.,No upcoming events found.,No news found.
PFC,Power Finance Corporation Ltd.,Financial Services,422.8,420,2026-05-13,-8.0,CE,470.0,0.41,536,0.71,97.25,75251.8,No upcoming events found.,No upcoming events found.,No news found.
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,914.15,866,2026-04-29,-22.0,CE,1010.0,0.71,534,0.68,97.62,78363.6875,No upcoming events found.,No upcoming events found.,No news found.
ADANIENT,Adani Enterprises Ltd.,Metals & Mining,2695.1,1869,2026-04-30,-21.0,PE,2300.0,1.72,533,0.47,97.66,113710.525,No upcoming events found.,No upcoming events found.,No news found.
SIEMENS,Siemens Ltd.,Capital Goods,3546.0,3089,,,CE,4100.0,3.05,533,0.78,97.97,68513.0125,No upcoming events found.,No upcoming events found.,No news found.
CGPOWER,CG Power and Industrial Solutions Ltd.,Capital Goods,828.9,712,2026-05-06,-15.0,CE,930.0,0.62,531,0.64,97.67,82942.15,No upcoming events found.,No upcoming events found.,No news found.
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,96.2,104,2026-05-14,-7.0,CE,108.0,0.12,531,0.94,97.01,56451.975,No upcoming events found.,No upcoming events found.,No news found.
DLF,DLF Ltd.,Realty,573.75,544,2026-05-13,-8.0,CE,690.0,0.64,525,0.47,98.25,112033.925,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,398,2026-05-12,-9.0,CE,460.0,0.36,525,0.89,97.62,58790.25,No upcoming events found.,No upcoming events found.,No news found.
BOSCHLTD,Bosch Ltd.,Automobile and Auto Components,36740.0,33448,2026-05-20,-1.0,PE,30000.0,21.0,525,0.75,99.05,69611.0,No upcoming events found.,No upcoming events found.,No news found.
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,1265.6,1159,2026-05-14,-7.0,CE,1400.0,0.78,523,0.24,97.7,220463.1,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,116.0,0.07,520,0.63,98.56,82364.0,No upcoming events found.,No upcoming events found.,No news found.
HINDZINC,Hindustan Zinc Ltd.,Metals & Mining,622.35,525,2026-04-30,-21.0,PE,520.0,0.43,520,0.52,98.55,99764.975,No upcoming events found.,No upcoming events found.,No news found.
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,153.1,154,2026-05-21,0.0,CE,173.0,0.17,519,0.99,97.02,52460.729999999996,No upcoming events found.,No upcoming events found.,No news found.
GRASIM,Grasim Industries Ltd.,Construction Materials,2883.1,2628,2026-05-20,-1.0,CE,3240.0,2.08,518,0.71,98.2,72778.0,No upcoming events found.,No upcoming events found.,No news found.
GRASIM,Grasim Industries Ltd.,Construction Materials,2883.1,2628,2026-05-20,-1.0,CE,3280.0,2.08,518,0.75,98.44,68768.0,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,287,2026-05-19,-2.0,CE,335.0,0.26,518,0.98,97.68,53040.60625,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,465.0,0.36,516,0.73,97.44,70755.88125,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,470.0,0.36,516,0.76,97.88,67748.88125,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,217,2026-04-28,-23.0,PE,215.0,0.21,515,0.66,96.63,78623.94875,No upcoming events found.,No upcoming events found.,No news found.
DLF,DLF Ltd.,Realty,573.75,522,2026-05-13,-8.0,PE,510.0,0.62,515,0.41,96.07,124789.175,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,247,2026-04-28,-23.0,CE,280.0,0.21,515,0.65,97.83,78793.69875,No upcoming events found.,No upcoming events found.,No news found.
ADANIENT,Adani Enterprises Ltd.,Metals & Mining,2695.1,1869,2026-04-30,-21.0,PE,2180.0,1.66,513,0.51,98.29,100222.325,No upcoming events found.,No upcoming events found.,No news found.
MUTHOOTFIN,Muthoot Finance Ltd.,Financial Services,3245.0,3255,2026-05-14,-7.0,CE,3900.0,1.86,512,0.51,98.9,100401.4,No upcoming events found.,No upcoming events found.,No news found.
RECLTD,REC Ltd.,Financial Services,329.15,340,2026-04-28,-23.0,CE,365.0,0.36,507,0.81,97.23,62732.25,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,2740.0,2.54,507,0.65,97.5,77889.6,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,733,2026-04-24,-27.0,CE,1060.0,1.12,506,1.05,98.87,48067.65,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,699,2026-04-24,-27.0,PE,780.0,1.12,506,0.89,95.4,56946.15,No upcoming events found.,No upcoming events found.,No news found.
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,Healthcare,8013.0,7320,2026-05-20,-1.0,PE,7000.0,4.05,506,0.56,97.86,90038.0,No upcoming events found.,No upcoming events found.,No news found.
HINDZINC,Hindustan Zinc Ltd.,Metals & Mining,622.35,561,2026-04-30,-21.0,CE,690.0,0.41,505,0.39,97.48,130071.475,No upcoming events found.,No upcoming events found.,No news found.
SHRIRAMFIN,Shriram Finance Ltd.,Financial Services,920.0,948,2026-04-24,-27.0,CE,1050.0,0.61,505,0.51,97.95,98610.48125,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3482,2026-05-13,-8.0,CE,3700.0,2.88,503,0.89,97.25,56261.075,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,115.0,0.06,500,0.59,98.48,85164.0,No upcoming events found.,No upcoming events found.,No news found.
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,Financial Services,1498.2,1426,2026-04-30,-21.0,CE,1760.0,0.8,500,0.5,98.77,99012.125,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,120,2026-05-18,-3.0,PE,122.0,0.1,499,0.69,96.71,72320.625,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,153.0,0.1,499,0.78,97.97,64228.625,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,152.0,0.1,499,0.76,97.7,65934.625,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,247,2026-04-28,-23.0,CE,282.5,0.2,491,0.64,97.94,76344.94875,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,144.0,0.07,489,0.54,98.37,91092.9375,No upcoming events found.,No upcoming events found.,No news found.
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,455.0,472,2026-04-27,-24.0,CE,505.0,0.36,489,0.8,97.44,60984.3875,No upcoming events found.,No upcoming events found.,No news found.
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,96.2,104,2026-05-14,-7.0,CE,109.0,0.12,488,0.89,97.37,55006.975,No upcoming events found.,No upcoming events found.,No news found.
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,153.1,154,2026-05-21,0.0,CE,174.0,0.15,488,0.94,97.27,51988.729999999996,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,157.0,0.1,487,0.85,98.92,57207.875,No upcoming events found.,No upcoming events found.,No news found.
